date time    latd    latm    hemlat  lond    lonm    hemlon
2019/09/20 15:20:00 69 40.772868 N 018 59.799306 E
2019/09/20 15:30:00 69 40.772844 N 018 59.799234 E
2019/09/20 15:40:00 69 40.772808 N 018 59.799066 E
2019/09/20 15:50:00 69 40.772832 N 018 59.798928 E
2019/09/20 16:00:00 69 40.772910 N 018 59.798862 E
2019/09/20 16:10:00 69 40.772922 N 018 59.798910 E
2019/09/20 16:20:00 69 40.772988 N 018 59.798832 E
2019/09/20 16:30:00 69 40.772892 N 018 59.798706 E
2019/09/20 16:40:00 69 40.772820 N 018 59.798574 E
2019/09/20 16:50:00 69 40.772712 N 018 59.798532 E
2019/09/20 17:00:00 69 40.772676 N 018 59.798712 E
2019/09/20 17:10:00 69 40.772664 N 018 59.798892 E
2019/09/20 17:20:00 69 40.772742 N 018 59.798862 E
2019/09/20 17:30:00 69 40.772754 N 018 59.798988 E
2019/09/20 17:40:00 69 40.772730 N 018 59.798466 E
2019/09/20 17:50:00 69 40.772688 N 018 59.798292 E
2019/09/20 18:00:00 69 40.772856 N 018 59.798394 E
2019/09/20 18:10:00 69 40.772862 N 018 59.798562 E
2019/09/20 18:20:00 69 40.772862 N 018 59.798814 E
2019/09/20 18:30:00 69 40.772874 N 018 59.798568 E
2019/09/20 18:40:00 69 40.772706 N 018 59.798622 E
2019/09/20 18:50:00 69 40.765542 N 018 59.808186 E
2019/09/20 19:00:00 69 41.028240 N 019 01.518768 E
2019/09/20 19:10:00 69 42.346488 N 019 02.711100 E
2019/09/20 19:20:00 69 44.254512 N 019 02.692338 E
2019/09/20 19:30:00 69 45.917640 N 019 06.095322 E
2019/09/20 19:40:00 69 46.745898 N 019 12.085128 E
2019/09/20 19:50:00 69 47.543022 N 019 18.259866 E
2019/09/20 20:00:00 69 48.157008 N 019 24.680388 E
2019/09/20 20:10:00 69 48.938334 N 019 30.938652 E
2019/09/20 20:20:00 69 49.651542 N 019 37.301190 E
2019/09/20 20:30:00 69 50.347878 N 019 43.631736 E
2019/09/20 20:40:00 69 51.892992 N 019 47.794350 E
2019/09/20 20:50:00 69 53.703402 N 019 51.402480 E
2019/09/20 21:00:00 69 54.861696 N 019 53.713290 E
2019/09/20 21:10:00 69 56.539650 N 019 57.022428 E
2019/09/20 21:20:00 69 58.271100 N 020 00.523608 E
2019/09/20 21:30:00 70 00.013080 N 020 04.041756 E
2019/09/20 21:40:00 70 01.780146 N 020 07.647558 E
2019/09/20 21:50:00 70 03.578442 N 020 11.155590 E
2019/09/20 22:00:00 70 05.555136 N 020 13.847454 E
2019/09/20 22:10:00 70 07.597170 N 020 15.920322 E
2019/09/20 22:20:00 70 09.638316 N 020 17.889534 E
2019/09/20 22:30:00 70 11.645268 N 020 19.830480 E
2019/09/20 22:40:00 70 13.635534 N 020 21.777378 E
2019/09/20 22:50:00 70 15.575310 N 020 23.656728 E
2019/09/20 23:00:00 70 17.383134 N 020 26.378730 E
2019/09/20 23:10:00 70 19.111050 N 020 30.064458 E
2019/09/20 23:20:00 70 20.849838 N 020 33.735138 E
2019/09/20 23:30:00 70 22.590612 N 020 37.412448 E
2019/09/20 23:40:00 70 24.312054 N 020 41.077386 E
2019/09/20 23:50:00 70 26.038428 N 020 44.727066 E
2019/09/21 00:00:00 70 27.800784 N 020 48.485892 E
2019/09/21 00:10:00 70 29.508768 N 020 52.110132 E
2019/09/21 00:20:00 70 31.230264 N 020 55.804284 E
2019/09/21 00:30:00 70 32.952468 N 020 59.460510 E
2019/09/21 00:40:00 70 34.669182 N 021 03.063876 E
2019/09/21 00:50:00 70 36.382692 N 021 06.669012 E
2019/09/21 01:00:00 70 38.113086 N 021 10.279494 E
2019/09/21 01:10:00 70 39.907428 N 021 14.036316 E
2019/09/21 01:20:00 70 41.697468 N 021 17.813094 E
2019/09/21 01:30:00 70 43.436910 N 021 21.464442 E
2019/09/21 01:40:00 70 45.170472 N 021 25.126020 E
2019/09/21 01:50:00 70 46.927866 N 021 28.842396 E
2019/09/21 02:00:00 70 48.672690 N 021 32.544042 E
2019/09/21 02:10:00 70 50.402070 N 021 36.363006 E
2019/09/21 02:20:00 70 51.852468 N 021 41.152986 E
2019/09/21 02:30:00 70 53.318070 N 021 46.011858 E
2019/09/21 02:40:00 70 54.775014 N 021 50.842446 E
2019/09/21 02:50:00 70 56.248002 N 021 55.721808 E
2019/09/21 03:00:00 70 57.716328 N 022 00.634236 E
2019/09/21 03:10:00 70 59.192448 N 022 05.587758 E
2019/09/21 03:20:00 71 00.681534 N 022 10.609260 E
2019/09/21 03:30:00 71 02.187774 N 022 15.694866 E
2019/09/21 03:40:00 71 03.728538 N 022 20.872014 E
2019/09/21 03:50:00 71 05.234010 N 022 26.046990 E
2019/09/21 04:00:00 71 06.750378 N 022 31.223478 E
2019/09/21 04:10:00 71 08.263914 N 022 36.437586 E
2019/09/21 04:20:00 71 09.755598 N 022 41.555532 E
2019/09/21 04:30:00 71 11.245380 N 022 46.719300 E
2019/09/21 04:40:00 71 12.730020 N 022 51.882606 E
2019/09/21 04:50:00 71 14.194650 N 022 57.019056 E
2019/09/21 05:00:00 71 15.648798 N 023 02.118072 E
2019/09/21 05:10:00 71 17.094996 N 023 07.173330 E
2019/09/21 05:20:00 71 18.532290 N 023 12.287874 E
2019/09/21 05:30:00 71 19.968942 N 023 17.391252 E
2019/09/21 05:40:00 71 21.414264 N 023 22.539492 E
2019/09/21 05:50:00 71 22.831494 N 023 27.596868 E
2019/09/21 06:00:00 71 24.236544 N 023 32.667546 E
2019/09/21 06:10:00 71 25.646376 N 023 37.748334 E
2019/09/21 06:20:00 71 27.056538 N 023 42.841716 E
2019/09/21 06:30:00 71 28.460670 N 023 47.962002 E
2019/09/21 06:40:00 71 29.866386 N 023 53.069670 E
2019/09/21 06:50:00 71 31.253322 N 023 58.176612 E
2019/09/21 07:00:00 71 32.643186 N 024 03.316014 E
2019/09/21 07:10:00 71 34.019334 N 024 08.401404 E
2019/09/21 07:20:00 71 35.383308 N 024 13.434126 E
2019/09/21 07:30:00 71 36.733926 N 024 18.438474 E
2019/09/21 07:40:00 71 38.069988 N 024 23.478450 E
2019/09/21 07:50:00 71 39.416178 N 024 28.548510 E
2019/09/21 08:00:00 71 40.755312 N 024 33.580818 E
2019/09/21 08:10:00 71 42.099762 N 024 38.665722 E
2019/09/21 08:20:00 71 43.459260 N 024 43.833222 E
2019/09/21 08:30:00 71 44.816484 N 024 49.045116 E
2019/09/21 08:40:00 71 46.156110 N 024 54.222162 E
2019/09/21 08:50:00 71 47.479992 N 024 59.297484 E
2019/09/21 09:00:00 71 48.782418 N 025 04.328460 E
2019/09/21 09:10:00 71 50.091192 N 025 09.395916 E
2019/09/21 09:20:00 71 51.396294 N 025 14.423994 E
2019/09/21 09:30:00 71 52.665990 N 025 19.450596 E
2019/09/21 09:40:00 71 53.942868 N 025 24.487098 E
2019/09/21 09:50:00 71 55.211022 N 025 29.484180 E
2019/09/21 10:00:00 71 56.466174 N 025 34.458342 E
2019/09/21 10:10:00 71 57.707340 N 025 39.383766 E
2019/09/21 10:20:00 71 58.938450 N 025 44.260068 E
2019/09/21 10:30:00 72 00.163518 N 025 49.120380 E
2019/09/21 10:40:00 72 01.378590 N 025 54.058056 E
2019/09/21 10:50:00 72 02.584722 N 025 58.938060 E
2019/09/21 11:00:00 72 03.790290 N 026 03.863052 E
2019/09/21 11:10:00 72 04.738536 N 026 08.604666 E
2019/09/21 11:20:00 72 04.215282 N 026 06.798690 E
2019/09/21 11:30:00 72 05.233578 N 026 09.817578 E
2019/09/21 11:40:00 72 06.460146 N 026 14.702334 E
2019/09/21 11:50:00 72 07.671642 N 026 19.656498 E
2019/09/21 12:00:00 72 08.879454 N 026 24.603882 E
2019/09/21 12:10:00 72 10.197540 N 026 29.230704 E
2019/09/21 12:20:00 72 11.583366 N 026 33.653718 E
2019/09/21 12:30:00 72 12.963498 N 026 38.059836 E
2019/09/21 12:40:00 72 14.348736 N 026 42.499740 E
2019/09/21 12:50:00 72 15.746268 N 026 46.981920 E
2019/09/21 13:00:00 72 17.128962 N 026 51.456444 E
2019/09/21 13:10:00 72 18.505170 N 026 55.944786 E
2019/09/21 13:20:00 72 19.895340 N 027 00.462774 E
2019/09/21 13:30:00 72 21.297168 N 027 05.041896 E
2019/09/21 13:40:00 72 22.887618 N 027 10.245828 E
2019/09/21 13:50:00 72 24.448206 N 027 15.404250 E
2019/09/21 14:00:00 72 25.998054 N 027 20.541702 E
2019/09/21 14:10:00 72 27.560328 N 027 25.737702 E
2019/09/21 14:20:00 72 29.142636 N 027 31.016664 E
2019/09/21 14:30:00 72 30.726954 N 027 36.287208 E
2019/09/21 14:40:00 72 32.317716 N 027 41.670702 E
2019/09/21 14:50:00 72 33.747912 N 027 47.368104 E
2019/09/21 15:00:00 72 34.892448 N 027 53.652780 E
2019/09/21 15:10:00 72 36.424044 N 027 58.916694 E
2019/09/21 15:20:00 72 38.151354 N 028 03.684090 E
2019/09/21 15:30:00 72 39.880482 N 028 08.448324 E
2019/09/21 15:40:00 72 41.569932 N 028 13.352406 E
2019/09/21 15:50:00 72 43.128984 N 028 18.734808 E
2019/09/21 16:00:00 72 44.638794 N 028 23.984838 E
2019/09/21 16:10:00 72 46.119834 N 028 29.183640 E
2019/09/21 16:20:00 72 47.597550 N 028 34.403910 E
2019/09/21 16:30:00 72 49.078086 N 028 39.638340 E
2019/09/21 16:40:00 72 50.551062 N 028 44.841480 E
2019/09/21 16:50:00 72 51.980334 N 028 50.171538 E
2019/09/21 17:00:00 72 53.440626 N 028 55.443990 E
2019/09/21 17:10:00 72 54.934200 N 029 00.553956 E
2019/09/21 17:20:00 72 56.393982 N 029 05.815002 E
2019/09/21 17:30:00 72 57.857820 N 029 11.102718 E
2019/09/21 17:40:00 72 59.301900 N 029 16.357368 E
2019/09/21 17:50:00 73 00.743112 N 029 21.657186 E
2019/09/21 18:00:00 73 02.194704 N 029 26.994924 E
2019/09/21 18:10:00 73 03.640890 N 029 32.335404 E
2019/09/21 18:20:00 73 05.088486 N 029 37.636140 E
2019/09/21 18:30:00 73 06.511944 N 029 42.979800 E
2019/09/21 18:40:00 73 07.939416 N 029 48.348594 E
2019/09/21 18:50:00 73 09.359292 N 029 53.664216 E
2019/09/21 19:00:00 73 10.778616 N 029 59.005500 E
2019/09/21 19:10:00 73 12.204774 N 030 04.387512 E
2019/09/21 19:20:00 73 13.625850 N 030 09.824448 E
2019/09/21 19:30:00 73 15.051804 N 030 15.270078 E
2019/09/21 19:40:00 73 16.473456 N 030 20.706102 E
2019/09/21 19:50:00 73 17.904960 N 030 26.208354 E
2019/09/21 20:00:00 73 19.327860 N 030 31.752828 E
2019/09/21 20:10:00 73 20.746122 N 030 37.271676 E
2019/09/21 20:20:00 73 22.162620 N 030 42.818952 E
2019/09/21 20:30:00 73 23.573694 N 030 48.328962 E
2019/09/21 20:40:00 73 24.969228 N 030 53.810424 E
2019/09/21 20:50:00 73 26.364408 N 030 59.371644 E
2019/09/21 21:00:00 73 27.767628 N 031 04.962420 E
2019/09/21 21:10:00 73 29.159892 N 031 10.515954 E
2019/09/21 21:20:00 73 30.563454 N 031 16.120146 E
2019/09/21 21:30:00 73 31.957560 N 031 21.745932 E
2019/09/21 21:40:00 73 33.350802 N 031 27.385026 E
2019/09/21 21:50:00 73 34.730778 N 031 33.021102 E
2019/09/21 22:00:00 73 36.101778 N 031 38.635554 E
2019/09/21 22:10:00 73 37.477440 N 031 44.243226 E
2019/09/21 22:20:00 73 38.847756 N 031 49.880514 E
2019/09/21 22:30:00 73 40.208658 N 031 55.549284 E
2019/09/21 22:40:00 73 41.567370 N 032 01.244622 E
2019/09/21 22:50:00 73 42.925992 N 032 06.884436 E
2019/09/21 23:00:00 73 44.287128 N 032 12.570750 E
2019/09/21 23:10:00 73 45.631668 N 032 18.288048 E
2019/09/21 23:20:00 73 47.019336 N 032 24.180492 E
2019/09/21 23:30:00 73 48.406224 N 032 30.126144 E
2019/09/21 23:40:00 73 49.804764 N 032 36.050256 E
2019/09/21 23:50:00 73 51.189600 N 032 41.980788 E
2019/09/22 00:00:00 73 52.565910 N 032 47.959518 E
2019/09/22 00:10:00 73 53.953554 N 032 53.993166 E
2019/09/22 00:20:00 73 55.334286 N 033 00.014424 E
2019/09/22 00:30:00 73 56.717046 N 033 06.043392 E
2019/09/22 00:40:00 73 58.066356 N 033 12.004470 E
2019/09/22 00:50:00 73 59.413464 N 033 17.974254 E
2019/09/22 01:00:00 74 00.754668 N 033 23.944902 E
2019/09/22 01:10:00 74 02.069538 N 033 29.815080 E
2019/09/22 01:20:00 74 03.362340 N 033 35.582844 E
2019/09/22 01:30:00 74 04.682244 N 033 41.580882 E
2019/09/22 01:40:00 74 06.000288 N 033 47.564844 E
2019/09/22 01:50:00 74 07.314240 N 033 53.554584 E
2019/09/22 02:00:00 74 08.639406 N 033 59.587968 E
2019/09/22 02:10:00 74 09.972336 N 034 05.671362 E
2019/09/22 02:20:00 74 11.306166 N 034 11.864298 E
2019/09/22 02:30:00 74 12.645306 N 034 18.121248 E
2019/09/22 02:40:00 74 13.986822 N 034 24.377886 E
2019/09/22 02:50:00 74 15.326724 N 034 30.610242 E
2019/09/22 03:00:00 74 16.657314 N 034 36.882522 E
2019/09/22 03:10:00 74 17.996634 N 034 43.259874 E
2019/09/22 03:20:00 74 19.355346 N 034 49.739982 E
2019/09/22 03:30:00 74 20.725572 N 034 56.260596 E
2019/09/22 03:40:00 74 22.090074 N 035 02.803956 E
2019/09/22 03:50:00 74 23.442540 N 035 09.385146 E
2019/09/22 04:00:00 74 24.785532 N 035 15.947544 E
2019/09/22 04:10:00 74 26.129328 N 035 22.502358 E
2019/09/22 04:20:00 74 27.477474 N 035 29.059908 E
2019/09/22 04:30:00 74 28.809396 N 035 35.666898 E
2019/09/22 04:40:00 74 30.138864 N 035 42.274098 E
2019/09/22 04:50:00 74 31.458600 N 035 48.861870 E
2019/09/22 05:00:00 74 32.761296 N 035 55.414098 E
2019/09/22 05:10:00 74 34.071198 N 036 01.951794 E
2019/09/22 05:20:00 74 35.358216 N 036 08.500932 E
2019/09/22 05:30:00 74 36.634128 N 036 15.063522 E
2019/09/22 05:40:00 74 37.919286 N 036 21.618366 E
2019/09/22 05:50:00 74 39.202740 N 036 28.218714 E
2019/09/22 06:00:00 74 40.492020 N 036 34.840860 E
2019/09/22 06:10:00 74 41.773410 N 036 41.570202 E
2019/09/22 06:20:00 74 43.063284 N 036 48.330174 E
2019/09/22 06:30:00 74 44.356320 N 036 55.108848 E
2019/09/22 06:40:00 74 45.648324 N 037 01.882572 E
2019/09/22 06:50:00 74 46.925940 N 037 08.730816 E
2019/09/22 07:00:00 74 48.215520 N 037 15.628668 E
2019/09/22 07:10:00 74 49.503576 N 037 22.537056 E
2019/09/22 07:20:00 74 50.792898 N 037 29.482098 E
2019/09/22 07:30:00 74 52.069506 N 037 36.414762 E
2019/09/22 07:40:00 74 53.340606 N 037 43.392480 E
2019/09/22 07:50:00 74 54.605808 N 037 50.342652 E
2019/09/22 08:00:00 74 55.859538 N 037 57.261240 E
2019/09/22 08:10:00 74 57.118944 N 038 04.232292 E
2019/09/22 08:20:00 74 58.360710 N 038 11.218008 E
2019/09/22 08:30:00 74 59.603112 N 038 18.193260 E
2019/09/22 08:40:00 75 00.838368 N 038 25.184214 E
2019/09/22 08:50:00 75 02.066124 N 038 32.110116 E
2019/09/22 09:00:00 75 03.290832 N 038 39.107232 E
2019/09/22 09:10:00 75 04.512954 N 038 46.134348 E
2019/09/22 09:20:00 75 05.729004 N 038 53.193126 E
2019/09/22 09:30:00 75 06.947754 N 039 00.219990 E
2019/09/22 09:40:00 75 08.150868 N 039 07.237002 E
2019/09/22 09:50:00 75 09.347214 N 039 14.296602 E
2019/09/22 10:00:00 75 10.537758 N 039 21.386430 E
2019/09/22 10:10:00 75 11.734338 N 039 28.443276 E
2019/09/22 10:20:00 75 12.930624 N 039 35.580912 E
2019/09/22 10:30:00 75 14.115618 N 039 42.672522 E
2019/09/22 10:40:00 75 15.295272 N 039 49.819932 E
2019/09/22 10:50:00 75 16.467114 N 039 57.013308 E
2019/09/22 11:00:00 75 17.636862 N 040 04.135314 E
2019/09/22 11:10:00 75 18.798186 N 040 11.225370 E
2019/09/22 11:20:00 75 19.951860 N 040 18.366522 E
2019/09/22 11:30:00 75 21.089148 N 040 25.474548 E
2019/09/22 11:40:00 75 22.225476 N 040 32.576400 E
2019/09/22 11:50:00 75 23.350572 N 040 39.678786 E
2019/09/22 12:00:00 75 24.467658 N 040 46.674372 E
2019/09/22 12:10:00 75 25.587942 N 040 53.781822 E
2019/09/22 12:20:00 75 26.695170 N 041 00.946020 E
2019/09/22 12:30:00 75 27.809406 N 041 08.080230 E
2019/09/22 12:40:00 75 28.922856 N 041 15.251484 E
2019/09/22 12:50:00 75 30.016758 N 041 22.364478 E
2019/09/22 13:00:00 75 31.094484 N 041 29.461536 E
2019/09/22 13:10:00 75 32.176710 N 041 36.600276 E
2019/09/22 13:20:00 75 33.261546 N 041 43.779198 E
2019/09/22 13:30:00 75 34.371804 N 041 51.109968 E
2019/09/22 13:40:00 75 35.469060 N 041 58.476126 E
2019/09/22 13:50:00 75 36.552240 N 042 05.755032 E
2019/09/22 14:00:00 75 37.615812 N 042 13.068588 E
2019/09/22 14:10:00 75 38.683938 N 042 20.321808 E
2019/09/22 14:20:00 75 39.778698 N 042 27.706764 E
2019/09/22 14:30:00 75 40.852854 N 042 35.211228 E
2019/09/22 14:40:00 75 41.924286 N 042 42.680604 E
2019/09/22 14:50:00 75 42.998850 N 042 50.189748 E
2019/09/22 15:00:00 75 44.079204 N 042 57.772218 E
2019/09/22 15:10:00 75 45.162096 N 043 05.314242 E
2019/09/22 15:20:00 75 46.210266 N 043 12.881232 E
2019/09/22 15:30:00 75 47.263398 N 043 20.449242 E
2019/09/22 15:40:00 75 48.317238 N 043 28.039752 E
2019/09/22 15:50:00 75 49.373376 N 043 35.634690 E
2019/09/22 16:00:00 75 50.448030 N 043 43.249062 E
2019/09/22 16:10:00 75 51.522792 N 043 50.846274 E
2019/09/22 16:20:00 75 52.590864 N 043 58.430280 E
2019/09/22 16:30:00 75 53.528196 N 044 06.165972 E
2019/09/22 16:40:00 75 54.556314 N 044 13.883910 E
2019/09/22 16:50:00 75 55.576062 N 044 21.642618 E
2019/09/22 17:00:00 75 56.599500 N 044 29.424912 E
2019/09/22 17:10:00 75 57.621450 N 044 37.194990 E
2019/09/22 17:20:00 75 58.633860 N 044 44.924784 E
2019/09/22 17:30:00 75 59.650044 N 044 52.704804 E
2019/09/22 17:40:00 76 00.655224 N 045 00.515178 E
2019/09/22 17:50:00 76 01.681230 N 045 08.265642 E
2019/09/22 18:00:00 76 02.636142 N 045 16.158282 E
2019/09/22 18:10:00 76 03.615756 N 045 23.889630 E
2019/09/22 18:20:00 76 04.579272 N 045 31.570452 E
2019/09/22 18:30:00 76 05.531268 N 045 39.299274 E
2019/09/22 18:40:00 76 06.478332 N 045 46.966818 E
2019/09/22 18:50:00 76 07.417110 N 045 54.569088 E
2019/09/22 19:00:00 76 08.364120 N 046 02.268018 E
2019/09/22 19:10:00 76 09.306600 N 046 10.060554 E
2019/09/22 19:20:00 76 10.241370 N 046 17.838672 E
2019/09/22 19:30:00 76 11.163126 N 046 25.576848 E
2019/09/22 19:40:00 76 12.082740 N 046 33.286560 E
2019/09/22 19:50:00 76 13.009920 N 046 41.036082 E
2019/09/22 20:00:00 76 13.919214 N 046 48.826842 E
2019/09/22 20:10:00 76 14.818668 N 046 56.559000 E
2019/09/22 20:20:00 76 15.714966 N 047 04.341468 E
2019/09/22 20:30:00 76 16.624308 N 047 12.187176 E
2019/09/22 20:40:00 76 17.530500 N 047 20.026968 E
2019/09/22 20:50:00 76 18.423750 N 047 28.013820 E
2019/09/22 21:00:00 76 19.312260 N 047 35.934030 E
2019/09/22 21:10:00 76 20.201304 N 047 43.803732 E
2019/09/22 21:20:00 76 21.084594 N 047 51.683046 E
2019/09/22 21:30:00 76 21.950874 N 047 59.509308 E
2019/09/22 21:40:00 76 22.801440 N 048 07.323852 E
2019/09/22 21:50:00 76 23.652246 N 048 15.188148 E
2019/09/22 22:00:00 76 24.509430 N 048 23.086650 E
2019/09/22 22:10:00 76 25.364004 N 048 31.003566 E
2019/09/22 22:20:00 76 26.210124 N 048 38.864916 E
2019/09/22 22:30:00 76 27.044886 N 048 46.780668 E
2019/09/22 22:40:00 76 27.897120 N 048 54.936048 E
2019/09/22 22:50:00 76 28.736574 N 049 02.962680 E
2019/09/22 23:00:00 76 29.589582 N 049 11.112024 E
2019/09/22 23:10:00 76 30.433014 N 049 19.273920 E
2019/09/22 23:20:00 76 31.259910 N 049 27.449658 E
2019/09/22 23:30:00 76 32.077830 N 049 35.540856 E
2019/09/22 23:40:00 76 32.911488 N 049 43.765950 E
2019/09/22 23:50:00 76 33.738984 N 049 51.958812 E
2019/09/23 00:00:00 76 34.563150 N 050 00.264510 E
2019/09/23 00:10:00 76 35.380980 N 050 08.649930 E
2019/09/23 00:20:00 76 36.206166 N 050 17.087226 E
2019/09/23 00:30:00 76 37.019466 N 050 25.436094 E
2019/09/23 00:40:00 76 37.810044 N 050 33.493986 E
2019/09/23 00:50:00 76 38.597328 N 050 41.797692 E
2019/09/23 01:00:00 76 39.363600 N 050 50.022492 E
2019/09/23 01:10:00 76 40.140408 N 050 58.223868 E
2019/09/23 01:20:00 76 40.919112 N 051 06.522390 E
2019/09/23 01:30:00 76 41.684256 N 051 14.617134 E
2019/09/23 01:40:00 76 42.422628 N 051 22.765488 E
2019/09/23 01:50:00 76 43.167444 N 051 30.963354 E
2019/09/23 02:00:00 76 43.902114 N 051 39.056250 E
2019/09/23 02:10:00 76 44.641314 N 051 47.185980 E
2019/09/23 02:20:00 76 45.373974 N 051 55.313640 E
2019/09/23 02:30:00 76 46.098726 N 052 03.602154 E
2019/09/23 02:40:00 76 46.820610 N 052 11.885778 E
2019/09/23 02:50:00 76 47.538384 N 052 20.126802 E
2019/09/23 03:00:00 76 48.281388 N 052 28.630044 E
2019/09/23 03:10:00 76 49.006764 N 052 37.063656 E
2019/09/23 03:20:00 76 49.720452 N 052 45.511266 E
2019/09/23 03:30:00 76 50.430660 N 052 53.937228 E
2019/09/23 03:40:00 76 51.136464 N 053 02.400936 E
2019/09/23 03:50:00 76 51.839790 N 053 10.749600 E
2019/09/23 04:00:00 76 52.513158 N 053 18.943242 E
2019/09/23 04:10:00 76 53.175270 N 053 27.094392 E
2019/09/23 04:20:00 76 53.845434 N 053 35.398860 E
2019/09/23 04:30:00 76 54.512232 N 053 43.689540 E
2019/09/23 04:40:00 76 55.177974 N 053 51.946704 E
2019/09/23 04:50:00 76 55.840920 N 054 00.330960 E
2019/09/23 05:00:00 76 56.467860 N 054 08.486142 E
2019/09/23 05:10:00 76 57.112680 N 054 16.752300 E
2019/09/23 05:20:00 76 57.743214 N 054 25.005756 E
2019/09/23 05:30:00 76 58.393650 N 054 33.467874 E
2019/09/23 05:40:00 76 59.622978 N 054 40.510824 E
2019/09/23 05:50:00 77 00.965634 N 054 47.145948 E
2019/09/23 06:00:00 77 02.302524 N 054 53.767584 E
2019/09/23 06:10:00 77 03.586434 N 055 00.126270 E
2019/09/23 06:20:00 77 04.909512 N 055 06.657840 E
2019/09/23 06:30:00 77 06.202296 N 055 13.101606 E
2019/09/23 06:40:00 77 07.507506 N 055 19.565208 E
2019/09/23 06:50:00 77 08.823498 N 055 26.150220 E
2019/09/23 07:00:00 77 10.150068 N 055 32.795772 E
2019/09/23 07:10:00 77 11.475468 N 055 39.425874 E
2019/09/23 07:20:00 77 12.753042 N 055 45.847002 E
2019/09/23 07:30:00 77 14.057706 N 055 52.390356 E
2019/09/23 07:40:00 77 15.325794 N 055 59.122308 E
2019/09/23 07:50:00 77 16.345056 N 056 06.645006 E
2019/09/23 08:00:00 77 17.452248 N 056 13.700838 E
2019/09/23 08:10:00 77 18.551760 N 056 20.611608 E
2019/09/23 08:20:00 77 19.667394 N 056 27.724548 E
2019/09/23 08:30:00 77 20.743632 N 056 34.552620 E
2019/09/23 08:40:00 77 21.809160 N 056 41.328798 E
2019/09/23 08:50:00 77 22.910844 N 056 48.340908 E
2019/09/23 09:00:00 77 23.984766 N 056 55.249644 E
2019/09/23 09:10:00 77 25.080924 N 057 02.232306 E
2019/09/23 09:20:00 77 26.203914 N 057 09.391320 E
2019/09/23 09:30:00 77 27.323262 N 057 16.571556 E
2019/09/23 09:40:00 77 28.435800 N 057 23.726484 E
2019/09/23 09:50:00 77 29.578698 N 057 31.066620 E
2019/09/23 10:00:00 77 30.696606 N 057 38.287410 E
2019/09/23 10:10:00 77 31.809360 N 057 45.447090 E
2019/09/23 10:20:00 77 32.917854 N 057 52.625754 E
2019/09/23 10:30:00 77 34.011036 N 057 59.670978 E
2019/09/23 10:40:00 77 35.163258 N 058 07.116228 E
2019/09/23 10:50:00 77 36.331932 N 058 14.710806 E
2019/09/23 11:00:00 77 37.491426 N 058 22.269552 E
2019/09/23 11:10:00 77 38.635104 N 058 29.724888 E
2019/09/23 11:20:00 77 39.758568 N 058 36.987150 E
2019/09/23 11:30:00 77 40.880040 N 058 44.333838 E
2019/09/23 11:40:00 77 42.017190 N 058 51.756942 E
2019/09/23 11:50:00 77 43.160418 N 058 59.246760 E
2019/09/23 12:00:00 77 44.275104 N 059 06.543546 E
2019/09/23 12:10:00 77 45.423732 N 059 14.043744 E
2019/09/23 12:20:00 77 46.552638 N 059 21.517722 E
2019/09/23 12:30:00 77 47.706708 N 059 29.077986 E
2019/09/23 12:40:00 77 48.830958 N 059 36.520158 E
2019/09/23 12:50:00 77 49.917942 N 059 43.702488 E
2019/09/23 13:00:00 77 50.996448 N 059 50.847246 E
2019/09/23 13:10:00 77 52.112124 N 059 58.204386 E
2019/09/23 13:20:00 77 53.211624 N 060 05.522892 E
2019/09/23 13:30:00 77 54.349338 N 060 13.059990 E
2019/09/23 13:40:00 77 55.475652 N 060 20.570640 E
2019/09/23 13:50:00 77 56.567814 N 060 27.856104 E
2019/09/23 14:00:00 77 57.649956 N 060 35.062746 E
2019/09/23 14:10:00 77 58.754640 N 060 42.453456 E
2019/09/23 14:20:00 77 59.852028 N 060 49.815804 E
2019/09/23 14:30:00 78 00.957858 N 060 57.247992 E
2019/09/23 14:40:00 78 02.073264 N 061 04.686330 E
2019/09/23 14:50:00 78 03.170058 N 061 12.109146 E
2019/09/23 15:00:00 78 04.279248 N 061 19.545054 E
2019/09/23 15:10:00 78 05.369730 N 061 26.901750 E
2019/09/23 15:20:00 78 06.474678 N 061 34.352736 E
2019/09/23 15:30:00 78 07.587852 N 061 41.899350 E
2019/09/23 15:40:00 78 08.709924 N 061 49.514034 E
2019/09/23 15:50:00 78 09.818454 N 061 57.025632 E
2019/09/23 16:00:00 78 10.953054 N 062 04.755444 E
2019/09/23 16:10:00 78 12.086208 N 062 12.479394 E
2019/09/23 16:20:00 78 13.208472 N 062 20.122806 E
2019/09/23 16:30:00 78 14.323656 N 062 27.706008 E
2019/09/23 16:40:00 78 15.451656 N 062 35.467068 E
2019/09/23 16:50:00 78 16.584570 N 062 43.171590 E
2019/09/23 17:00:00 78 17.677578 N 062 50.712246 E
2019/09/23 17:10:00 78 18.798102 N 062 58.427664 E
2019/09/23 17:20:00 78 19.941648 N 063 06.236814 E
2019/09/23 17:30:00 78 21.087936 N 063 14.169654 E
2019/09/23 17:40:00 78 22.193562 N 063 21.828894 E
2019/09/23 17:50:00 78 23.308710 N 063 29.513520 E
2019/09/23 18:00:00 78 24.441006 N 063 37.372512 E
2019/09/23 18:10:00 78 25.566198 N 063 45.185790 E
